計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
0,2026/01/02,ATM セブン銀行,-60000,住信SBIネット銀行,現金・カード,ATM引き出し,,1,9eFIvTQV-brngdwooo8tDdZub5nGRanTHRIQLkV9ttU
1,2026/01/02,デビット 627902,-750,住信SBIネット銀行,食費,昼ご飯,,0,dmbOE6JHE8Iltf0QUoWC53LpE2W49UyJKUqcSmv4GkU
1,2026/01/02,デビット 642291,-1494,住信SBIネット銀行,食費,昼ご飯,,0,epDXKceQig0jEaVFVEttCYH1-10UQEYNFyRfJEZe_24
1,2026/01/02,デビット 643007,-868,住信SBIネット銀行,食費,昼ご飯,,0,K3YgUvzYQBI0o0PRNFdz-8B7cT9DjJKijl3EXzI-p08
1,2026/01/02,デビット 643472,-159,住信SBIネット銀行,食費,昼ご飯,,0,w362_dZ_aIrnMvSGBOc09EfeHmlzFC0ZrYX7xNSRIW8
1,2026/01/02,デビット 644203,-1000,住信SBIネット銀行,食費,昼ご飯,,0,OA2LnlaGLBfWgsyCzwYBcnwFRGXwbZWXrnhkqfcCv2Q
1,2026/01/02,デビット 645567,-410,住信SBIネット銀行,食費,昼ご飯,,0,n__byXX-guF8A7JhD4t7f9jHyAYzdF82y3OHayeftOw
0,2026/01/02,普通 円 浮いたお金,40000,住信SBIネット銀行,未分類,未分類,,1,R5SzKZMFweK1uSu8yThrR2ftA9KTQBCFmxtnZGCF_bQ
0,2026/01/02,ATM ローソン,-40000,住信SBIネット銀行,現金・カード,ATM引き出し,,1,4mHssLSQjx0tYU_ZwyJtfSpwEyBqVXOfYezHoLw3FII
0,2026/01/02,普通 円 代表口座,-60000,住信SBIネット銀行,未分類,未分類,,1,-nTApfRtcVdO9WdEmFqyqM8XdfotBvVyJUeEAfWEuWQ
0,2026/01/02,普通 円 代表口座,-40000,住信SBIネット銀行,未分類,未分類,,1,Q8ZBTMXZClH3KQlB88MjLNGlpYHkNjp0dAZXsvL-zeE
0,2026/01/02,ATM セブン銀行,60000,財布,未分類,未分類,,1,vqWQaGjlqvFXh2X_Fzb2inb4ptXWHXfZzh4w_H7Czog
0,2026/01/02,ATM ローソン,40000,財布,未分類,未分類,,1,AzAdu6xN4jksjPchgzAqUkA8L7vCOLgOkLjtmFjduuA
1,2026/01/02,エクスプレス予約〔プラス会員〕,-13880,JCBカード,特別な支出,その他特別な支出,,0,X29JdmKZ0G95U-LRl-TjoBJJkiM82kHnOpX7br05o_4
1,2026/01/02,ADOBE (DUBLIN ),-1780,三井住友カード (VpassID),通信費,その他通信費,,0,UiYh2FC398EdqNECswiBfBELFyg_bKPKgPBDNw-AERU
1,2026/01/02,ＧＯアプリ〔乗車料金〕,-1200,JCBカード,交通費,タクシー,,0,xp_M-OsoNj36mj65gov_0AApJjgsaIWxAr-U-vQYUJk
1,2026/01/02,ローソン,-1100,三井住友カード (VpassID),食費,食料品,,0,T-aUznooAEsQerkufpmB9WFQX-U2ejhs1Ff6z_1qdnY
1,2026/01/03,S,-48000,財布,交際費,交際費,,0,4TNnXc-7CjduvhIpE5bnh92O00O4jJk7u05yJ5Rj3cc
1,2026/01/03,S,-39000,財布,交際費,交際費,S,0,JwhGTx1p6hvn4MrERw0zo2TS6DqHTjN-sOiHD5VOPsQ
1,2026/01/03,,15000,財布,収入,その他入金,,0,f9HKoZkAo54ruxBJE6aWKw9CWRLNMY1H2N0TjY4w6K4
1,2026/01/03,デビット 817462,-2770,住信SBIネット銀行,食費,昼ご飯,,0,Od8JrR7LbETtItFZihV1RMhDI7yo-f4W0R4dAjoTfio
0,2026/01/03,普通 円 浮いたお金,10000,住信SBIネット銀行,未分類,未分類,,1,kAq-XFdvWftQx5zVJeIk373wSmHXvDNS5Sf3CvKHqJU
1,2026/01/03,デビット 827330,-5980,住信SBIネット銀行,食費,昼ご飯,,0,SEeSBjD7G0JLvTwsB6SsLGWTW3fCsnC6N2jzqNccNPM
1,2026/01/03,デビット 832100,-1000,住信SBIネット銀行,食費,昼ご飯,,0,rSJ7LGkKTJfmRNwOdIxVf36ENr2Nva9ax5cpCI1fdNM
0,2026/01/03,普通 円 浮いたお金,80000,住信SBIネット銀行,未分類,未分類,,1,FnLtMfdaR73ZZH24xzYgsIdrmnuYHtdyouTl_H7bfeA
0,2026/01/03,ATM ゆうちょ銀行,-80000,住信SBIネット銀行,現金・カード,ATM引き出し,,1,eYn4DKH2wUIiIJpSDYYzH9K-_ZkT97czZfWNU2_AHyQ
0,2026/01/03,普通 円 代表口座,-10000,住信SBIネット銀行,未分類,未分類,,1,cbFflKTA4EMY9Sg1Eo9fO-HlBsGVlptUrCsjJL5TJm0
0,2026/01/03,普通 円 代表口座,-80000,住信SBIネット銀行,未分類,未分類,,1,XIJ8UGxDssG9yJ7tNskefi1xxaSN6YbjhgIBxRn-vOU
0,2026/01/03,ATM ゆうちょ銀行,80000,財布,未分類,未分類,,1,mWWdLW8mnasVZ9XdfgyGW-mzwsyVCnWR57IjgDftt14
1,2026/01/03,ＡＰＰＬＥ．ＣＯＭ／ＢＩＬＬ,-16780,JCBカード,通信費,情報サービス,,0,fWAuLvPa0EXOqUBLMBrDveE1loo1GPiLeGRxyJH_UDo
1,2026/01/03,APPLE COM BILL,-50000,三井住友カード (VpassID),特別な支出,家具・家電,,0,ZCFwORTF9ksioIV_W0ZV0sI12Qb_o2ptqu6ELHkXmCw
1,2026/01/03,セブン-イレブン,-675,三井住友カード (VpassID),食費,食料品,,0,8R0PSlq-z3IZ5pavVHODoFCOZdbXaNsqkxmfj77_Trs
0,2026/01/04,デビット 955507,-580,住信SBIネット銀行,食費,昼ご飯,,1,gEl3Jo7EipXuhtJjieG_KwW9Qndb_TxTY1Wzl-isxVk
0,2026/01/04,普通 円 浮いたお金,24000,住信SBIネット銀行,未分類,未分類,,1,bkz91GjGOqV60NRVh_t1wBBB5M2Ckwj0k0BC0GpGWn8
1,2026/01/04,デビット 971514,-23480,住信SBIネット銀行,食費,昼ご飯,,0,keb4dfNdvkz4EOo0-e0bXUIaIsD8KAADhXKqKonWX0Q
1,2026/01/04,デビット 035197,-2732,住信SBIネット銀行,食費,昼ご飯,,0,jvfVlorWARH3hwWsAQzAAT58VdGDoIBa2u3EKposv2o
0,2026/01/04,普通 円 代表口座,-24000,住信SBIネット銀行,未分類,未分類,,1,B3kjmKidCJdWAJRvcI2Ru0uYbQMGnxE_SdaNTnCI4po
0,2026/01/04,AMAZON.CO.JP,-1026,三井住友カード (VpassID),食費,食費,,1,D_V4qbqXD5sJe7U9Brnzb5xQ1soqtewHY3GwFfL-2ao
1,2026/01/05,[Amazon限定ブランド]CCL い・ろ・は・すラベルレス 2LPET ×8本 ミネラルウォーター 無味 販売: Amazon.co.jp,-1080,Amazon.co.jp,未分類,未分類,,0,HS8w_cyR_NH8GrCSGf917DkJbvnA8MqygGYCykpoqs0
1,2026/01/05,割引,54,Amazon.co.jp,未分類,未分類,,0,YbAM-sWhizfVPI3TfRivt8QcNYmCDgpKACyE2aLgY6g
1,2026/01/05,"ゲームバンクウェブドットコム,SFC/GBA/MD/FC/N64/PCE/NGP/GG/WSC/MSXダンパー用 USBプリンターケーブル(Type B) ケーブル長 30cm [430549-01] 販売: HolyStone",-580,Amazon.co.jp,趣味・娯楽,映画・音楽・ゲーム,,0,6zngFb6mLXqhfezRHoK002_VLaf8IH8rkfMAEBmZP54
0,2026/01/07,振替 SBI証券,475,住信SBIネット銀行,未分類,未分類,,1,8i0iAleNccbGEoAaxNPNyffv2HxE0XHgs__EIrP_W-M
1,2026/01/07,S,-15000,財布,交際費,交際費,,0,gphbTXZ_igMGTQL9JokJncKjlushtWMJrhsToUUW-Ic
0,2026/01/07,普通 円 浮いたお金,5000,住信SBIネット銀行,未分類,未分類,,1,BnMv6e7g6Bchz7-rTvu1PV-VpslNfgOpcSsoFadYNVQ
0,2026/01/07,ATM イーネット,-5000,住信SBIネット銀行,現金・カード,ATM引き出し,,1,FhZ0mL_x34xHDRic7kKUm9VWE816Xb2yEO8YVx0M5OQ
0,2026/01/07,普通 円 代表口座,-5000,住信SBIネット銀行,未分類,未分類,,1,mYwp0fsmHZrZ41wbH_3vKwSE0tRrpaGhMZUA_HOwB2c
0,2026/01/07,ATM イーネット,5000,財布,未分類,未分類,,1,7CIyA4EEveyyX_yTvSuKRu6C6_J2a-tJTI0RkOciopU
1,2026/01/08,シャルに貸したiphone代,-80000,財布,特別な支出,その他特別な支出,,0,7n2jwkhEywVd7jI-BrhM7xQyKJUf3-n7kZN4XkHxiUA
0,2026/01/09,振替 SBI証券,-10,住信SBIネット銀行,未分類,未分類,,1,jd9ixTjQzo2htmcWdSZxB7ba4RinwnR_4Xg80Eh0_Tw
1,2026/01/09,ＧＯアプリ〔乗車料金〕,-1200,JCBカード,交通費,タクシー,,0,BZglld-0wtvEi4zTUSe5fH4L08Fq7GdoHjNkMgqShVU
0,2026/01/10,普通 円 浮いたお金,10000,住信SBIネット銀行,未分類,未分類,,1,eL0orR2qk3ZZuVQXwHFSx6prxZKsjaDAoUF6K-z7Ugs
1,2026/01/10,フリカエ PAYPAY (S2126011000504008A87),-10000,住信SBIネット銀行,交際費,交際費,飲み会代,0,9UsK0SHZaci4cKDdxEIsfMnKBsjasbSa_MzblOIoFSs
0,2026/01/10,普通 円 浮いたお金,4000,住信SBIネット銀行,未分類,未分類,,1,lg81dDT1h0ORqp2fDEY1t5x9-eq5F9nXogLX9685H9Y
1,2026/01/10,デビット 285685,-3500,住信SBIネット銀行,食費,昼ご飯,,0,N9hPGto3qERT7qxOZV0ZXQrc_gO66Ug0ERr-auW95Rs
0,2026/01/10,普通 円 代表口座,-10000,住信SBIネット銀行,未分類,未分類,,1,hyOaF5ijSjGx9X2AJlPcEyD0NMnar-MkzBbIvY4XDIA
0,2026/01/10,普通 円 代表口座,-4000,住信SBIネット銀行,未分類,未分類,,1,_3az3nvO-g2YFzQUwO9tcswEKsVALDvoTK2dhtqyldw
0,2026/01/10,普通 円 浮いたお金,12100,住信SBIネット銀行,未分類,未分類,,1,9aTB_47TdKUjCd8ynkckCNvQSUUbedwJG5-BnDf5CyU
0,2026/01/10,普通 円 浮いたお金,1000,住信SBIネット銀行,未分類,未分類,,1,_RY-P_i1uZmqFXjPALxX-iVY9PHyr-HaXUJpS-6Cyl0
1,2026/01/10,フリカエ PAYPAY (S232601101811560C586),-14100,住信SBIネット銀行,衣服・美容,美容院・理髪,,0,qKY2YUTWzfBnluNoTQq64-ucUvuoWI36ZNH5Ofu1Fyo
0,2026/01/10,普通 円 代表口座,-12100,住信SBIネット銀行,未分類,未分類,,1,uWQm--01-FPA4h8fDX3baleWDyJ-2B-hVBvCagCLnnA
0,2026/01/10,普通 円 代表口座,-1000,住信SBIネット銀行,未分類,未分類,,1,ppRx6kF0U2UcGIWEaZCCE7dGNbEsR08GGiBZ1DkZ0pk
1,2026/01/10,シャト－ブリアンＫａｓｓｈｙ／ＰＧ,-7910,JCBカード,未分類,未分類,,0,AZNPSRx6HbCtWpJSGUgVij7Y2UVv5V5n4f_uW4oaKzg
1,2026/01/10,医療法人優成会　ほりべ歯科クリニック,-4110,JCBカード,健康・医療,医療費,,0,G44c2YjyFKdf6X5_mW4g9jFUNb3pt9uUdJfNjuXc4wQ
1,2026/01/10,三井のリパーク堀川北山南,-800,三井住友カード (VpassID),自動車,駐車場,,0,o6Un6DofhVRGugu5xlsXhnWfkOxz9NEn-LXEuabTFxo
0,2026/01/11,普通 円 浮いたお金,100000,住信SBIネット銀行,未分類,未分類,,1,IMfOxVivTIo4S43892Ft2Q4QefURwLymBzEUVwlFFb4
0,2026/01/11,普通 円 代表口座,-100000,住信SBIネット銀行,未分類,未分類,,1,MAoqI25M3vAA1jLwA0Pxz4T891PjsJ5H4E2dHiqLA6o
1,2026/01/11,povoご利用料金,-309,三井住友カード (VpassID),通信費,携帯電話,,0,kGWgVHDNbwMhlbYVxCMWyjM0449ANhNYl5vQeCFucBA
1,2026/01/12,テスラモーターズジヤパン,-245,三井住友カード (VpassID),未分類,未分類,,0,1wGRmomFjw1hmpKwdUKAriJQXzjfWzP9Ac-5kJ6MVNk
1,2026/01/12,振込*シマダ ユカ,80000,住信SBIネット銀行,収入,その他入金,,0,2mBuZriAxmU-SjTcyLswBRcMQCR3v7QR2wo-DDYRevc
0,2026/01/12,普通 円 浮いたお金,-80000,住信SBIネット銀行,未分類,未分類,,1,lJkG61N8A8IIIJ3akBfnueMi5MhPeFzDoo3IL0z1CGc
0,2026/01/12,普通 円 代表口座,80000,住信SBIネット銀行,未分類,未分類,,1,tps-XpM3B8e8yAASa0gaV7Wd9ao1WpweLIySCUHy3Gw
0,2026/01/13,(カ) ジエ-シ-ビ-,-66746,三井住友銀行,現金・カード,カード引き落とし,,1,5JcII3pLqTsOoYKvdhAI71SyGlsn-3J5Ef42l5YtktI
0,2026/01/13,SBI証券投信積立サービス,-100000,三井住友カード (VpassID),未分類,未分類,,1,5BXfxQFC5mtkQPO_nWifL72rTpedKmcJZdxtfDh1I98
1,2026/01/13,デビット 071606,-1628,住信SBIネット銀行,食費,昼ご飯,,0,H7dncZbgar5Qo9ZrpHFuXQqfvtLR1UIjGeYImV8Xsnc
0,2026/01/13,振替 SBI証券,-469,住信SBIネット銀行,未分類,未分類,,1,K-zNQnxGW2oVhSHoV7YKqb44TPbduUuJIG55XgkASZw
1,2026/01/15,"Kindle Unlimited 販売: Amazon Services International, Inc.",-980,Amazon.co.jp,教養・教育,書籍,,0,3fuRRvt_4Ku_eogTySKRLimZQS0UY8PDeHcjlIOWk_M
0,2026/01/15,Amazon Downloads,-980,三井住友カード (VpassID),教養・教育,書籍,,1,BnT-Ur-ivlWDfJhR3FPrDjFEsRPSLMtI5BEOxiy9Sjc
1,2026/01/15,MetLife生命 保険料継続,-6414,三井住友カード (VpassID),保険,その他保険,,0,D4zM3kGqzXtbYmlJii3DWwh_JPXK3EiE9AzOG0cVc5U
1,2026/01/15,京都市上下水道料金,-9415,三井住友カード (VpassID),水道・光熱費,水道代,,0,ceAAKFqAq8aaje_Xjz07xclSZai8oNZocFn5q5BH5gE
1,2026/01/16,デビット 715711,-1000,住信SBIネット銀行,食費,昼ご飯,,0,uPGzBc3varnJ5Oja47GbgUOmySIOOzjWZKpn5JkkX4M
1,2026/01/16,フリカエ PAYPAY (S242601161932400782B),-5500,住信SBIネット銀行,未分類,未分類,,0,T7jWGRIPuKtBxp5KsfV4uwrNwFJ29qpt5W4G0yYxDY4
1,2026/01/16,デビット 901576,-18330,住信SBIネット銀行,食費,昼ご飯,,0,zfdmOEKSdNM3B9KG7myUs65Wio7uxSpUlHYB8gJpuqQ
1,2026/01/16,GOOGLE PLAY JAPAN,-1280,三井住友カード (VpassID),通信費,情報サービス,,0,s1bsOLdFtxv_UgrQZL7MyLpM76CjbOs9EghQAsLLh-o
1,2026/01/16,ＧＯアプリ〔乗車料金〕,-1200,JCBカード,交通費,タクシー,,0,wnLnxvKaWB8Vt1oMqOEHKqMjYInm3VkOc5Vu1sraMdI
0,2026/01/17,普通 円 浮いたお金,100000,住信SBIネット銀行,未分類,未分類,,1,zEfTLx0Uzn4f1tmQhOkCWrshuC4P6BbFSKFj_hqQSTQ
1,2026/01/17,デビット 992054,-114400,住信SBIネット銀行,特別な支出,その他特別な支出,,0,DaN2HF7RJ1zsreyDhQNuHDvCYTS3VGsnmKGKTvPC3GE
0,2026/01/17,普通 円 代表口座,-100000,住信SBIネット銀行,未分類,未分類,,1,o55LVzkfnVihsgOrvNcBrsRtwzyETxsVnPncDTKo9AI
1,2026/01/17,ＧＯアプリ〔乗車料金〕,-2580,JCBカード,交通費,タクシー,,0,XnFENj5fsu0yDkwFIEsINyiuYrm7LJ-A1K6NrOMm9JQ
1,2026/01/17,ステーキガスト,-10478,三井住友カード (VpassID),食費,外食,,0,_58twuSNI2ez3nq86n7IaFHyeiemhrXitaBTUHGteuU
1,2026/01/17,セブン-イレブン,-287,三井住友カード (VpassID),食費,食料品,,0,yOc77g2qPi9gx3niwlWXvT5IixoENHk-rQzz-PEubBw
1,2026/01/17,マクドナルド,-750,三井住友カード (VpassID),食費,外食,,0,1Rs2wsWwcxEUj5R1A-p4KRrEDYwdRdTsQt4_e-ubXu8
1,2026/01/18,利息,6,住信SBIネット銀行,収入,その他入金,,0,HZb8v_UOwtg38TCr1HA4lj8-Oyr8zxPX6xBjvQQl3Jc
1,2026/01/18,利息,400,住信SBIネット銀行,収入,その他入金,,0,2jqKRzgxyqveq_IXN2XCk8wxGTk1RyqMY7RMZeRfh5o
1,2026/01/18,国税,-61,住信SBIネット銀行,税・社会保障,その他税・社会保障,,0,IafxGM82GBKUwXFYL9oYXVdEYPHuPORc0tUf6fQVh_E
1,2026/01/18,地方税,-20,住信SBIネット銀行,税・社会保障,所得税・住民税,,0,yR_8MtNOK0mQf-HQEbrvxu8RzrnhFxtRdRIDX6h4i5g
1,2026/01/18,ダックス 北山店,-2221,三井住友カード (VpassID),未分類,未分類,,0,bYDsp7zBnBE4l6oXlJVGTPiGIzi_2y_HyvD5W1Ws734
1,2026/01/19,デビット 565229,-130,住信SBIネット銀行,交際費,交際費,,0,1jMY3CxsoVPQfoyLO7NoHurDep8el6TstW9_SDA6vSU
0,2026/01/19,ATM セブン銀行,-27000,住信SBIネット銀行,現金・カード,ATM引き出し,,1,lvOtC3LYVy0TFj0NCF0ncD8eXTs97uhvzDLkANoob5s
0,2026/01/19,ATM セブン銀行,27000,財布,未分類,未分類,,1,tFVI9z7PNDBp7XRULxiaUdYrEZS3l_C45UIDu9L2UqM
1,2026/01/20,デビット 798273,-130,住信SBIネット銀行,交際費,交際費,,0,26SGmcGz25eVbFTqFpSHHZd9X-mkcsrF2dxvH6Id9NQ
1,2026/01/21,,-7000,財布,自動車,駐車場,,0,4245kVOP92P--pYr01d9QO6IEbldaDZDSGRkkxu06d0
1,2026/01/21,振込*シマダ ユカ,-10000,住信SBIネット銀行,食費,食費,,0,ojHa-Hsvu1kVyizrYg4tlz4jOsq0cMtp1kI4OZCraGo
1,2026/01/22,建て替え色々,10000,paypay,収入,その他入金,,0,W637RNAvnDN7ezYqPBtqn6Ak0hYOe8VDPFDVksk_6iE
1,2026/01/22,デビット 231210,-130,住信SBIネット銀行,特別な支出,その他特別な支出,,0,Ucpk857jA6bD49L3u9d0knbOSsXXmpFtzq1GNZtRSHo
1,2026/01/22,テスラモーターズジャパン,-1990,三井住友カード (VpassID),未分類,未分類,,0,SL_8WSTMAyvy2OkM8cSB3DYacTCpDxUj2AVRM9C7eVo
1,2026/01/22,すき家,-920,三井住友カード (VpassID),食費,食費,,0,LsVcnnPbTnB4j4KGVIbVVThkOpCYGrCzSnkUHqkFBMs
1,2026/01/22,ＧＯアプリ〔乗車料金〕,-1200,JCBカード,交通費,タクシー,,0,3mMiUMN2vWTgVpBYQNVRFi-IqHZWvwgx2dm3J7G3xAI
1,2026/01/22,関西電力ガス2026/01,-14399,三井住友カード (VpassID),水道・光熱費,電気代,,0,z0QK5Jm6RIhVxNiuU_ax_jcGQ0uzAsZtt606b9uTP_A
1,2026/01/23,給振 ニンテンドウ(カ,155000,京都信用金庫（個人口座連携）,収入,給与,,0,6K-rj56C1v8q7UD4NfH0VaXK1uiRNlCKXeSEEseYmBM
1,2026/01/23,給与*ニンテンドウ(カ,160956,住信SBIネット銀行,収入,給与,,0,h4DuXz3izYFnfFwSVZMavzxU9qfmPjZ8D-eEUkUT4iU
1,2026/01/23,,-30000,住宅積立,住宅,管理費・積立金,,0,0o28hsIPaSSLVu6-RlXQEC0PM8jm8TtTaf7Ijq8V7XE
1,2026/01/24,デビット 600251,-180,住信SBIネット銀行,食費,食費,,0,8eHWCMVYDatwm67RMf-7FL6hSEcMewcoMeyJAnLmVtw
1,2026/01/24,マクドナルド,-530,三井住友カード (VpassID),食費,外食,,0,pQY75QKNNk7UCmKF8npFEXJZ4qnBJqLLFuvArWci3bg
1,2026/01/24,NTT西日本ご利用料金2026/01,-5687,三井住友カード (VpassID),通信費,インターネット,,0,e3z6W5bmu21rgKwgQbylkFOfwWzYQQ6L3h3Lh0braZ4
1,2026/01/25,デビット 979509,-8800,住信SBIネット銀行,趣味・娯楽,その他趣味・娯楽,,0,Jwcf6zXxEAJmjZqym487wwj2juqwEr95gkbsyUzUHpk
0,2026/01/25,AMAZON.CO.JP,-1056,三井住友カード (VpassID),食費,食費,,1,8tTYtD5rZcWRjqQzXysMEE2pIgTjoYP0oi8SfOQOjeE
0,2026/01/26,ミツイスミトモカ-ド (カ,-100720,三井住友銀行,現金・カード,カード引き落とし,,1,48uXhsgYuV2y0Jk8zvwTLB0H7ADfs57XhyzfI8KcTxI
0,2026/01/26,コクミンネンキンキキンレンゴウカイ(カ,-10000,三井住友銀行,税・社会保障,年金保険料,,1,lMUxjdKGBca6T0CmM45U9YtSk_wu6JhvzYPCJ0VeU1s
1,2026/01/26,融資返済,-124061,京都信用金庫（個人口座連携）,住宅,ローン返済,,0,xDkFBBi8XtL9EQAB9Z1iIe803R7hDPSOHlwjtDg39us
0,2026/01/26,振込*シマダ ユカ,30000,住信SBIネット銀行,収入,その他入金,,0,jgSGlls7-RVnv3KM5ioa_Oc_Uce6N5P_-IEA3ocGJko
0,2026/01/26,普通 円 浮いたお金,-150000,住信SBIネット銀行,未分類,未分類,,1,pwgw1DT8yqf2HPXUTHGuqW0ztZ6bVbLtoBwwvbUNd4I
0,2026/01/26,普通 円 浮いたお金,200000,住信SBIネット銀行,未分類,未分類,,1,xhpFxrb1HGZhITYNuCsLECXL1yB7hbgRzlhWqC3YQIc
0,2026/01/26,振込*シマダ シヨウゴ,-200000,住信SBIネット銀行,その他,雑費,,0,6EVYAPG-dJVZk3L9KXmZNycA-9J1DTTB_N0nk5cQwsY
0,2026/01/26,普通 円 代表口座,150000,住信SBIネット銀行,未分類,未分類,,1,_eEbeS6IVzr3q_KdrLhWtzZDn0qLJkb9FH6EMJYBqfg
0,2026/01/26,普通 円 代表口座,-200000,住信SBIネット銀行,未分類,未分類,,1,NlA4hXI0d-Yga2I5HH4K83t7rDT3yP82eiWhfIw1Qm0
0,2026/01/26,振込 シマダ シヨウゴ,200000,三井住友銀行,未分類,未分類,,1,aNrhPpyxbwKa8kEI-21yPYvER0fthY8TB4P8Vp2q57w
1,2026/01/26,[Amazon限定ブランド]CCL い・ろ・は・すラベルレス 2LPET ×8本 ミネラルウォーター 無味 販売: Amazon.co.jp,-1112,Amazon.co.jp,未分類,未分類,,0,q-3qCCbM0jKnEOET3S306Y7pX290EM-GYsPtPWhMVNw
1,2026/01/26,割引,56,Amazon.co.jp,未分類,未分類,,0,SNGDDlE9r8P3mjX8Ue66RRvFNwb8vxTy9XrMzbfIb8g
0,2026/01/26,ATM セブン銀行,-24000,住信SBIネット銀行,現金・カード,ATM引き出し,,1,5IuewCPwk2ynotvVFahVoy5pYL1N59tyqQzpG7_lZZs
0,2026/01/26,ATM セブン銀行,24000,財布,未分類,未分類,,1,cdZX1wspEVPHrK1DroTyRQcGCMSqi3HI5BgZnpHQCck
1,2026/01/27,S,-30000,財布,交際費,交際費,,0,cFxK6LYKRKT_333y9qLfjhvVrFZTD6oxKqncO9hy3nQ
1,2026/01/27,ニホンガクセイシエンキコウ,-13429,三井住友銀行,教養・教育,学費,,0,FbGpqTIzzk9sF0Arl-2leU38pLrN7Mlc5LETDdggHEI
0,2026/01/29,普通 円 浮いたお金,30000,住信SBIネット銀行,未分類,未分類,,1,w0LrfCn5NoTqPD0UlkteyhA38rZkWT10jS2Uocl4d90
0,2026/01/29,ATM セブン銀行,-60000,住信SBIネット銀行,現金・カード,ATM引き出し,,1,q8SyFayxinTNdfrHIxXLIf9VTA4PiX2FDXIoGYmEtvI
0,2026/01/29,普通 円 代表口座,-30000,住信SBIネット銀行,未分類,未分類,,1,SLCxsU6oEkFrF4Rvy0vRjU4BMYAltAAipaXEsFyD-MY
0,2026/01/29,ATM セブン銀行,60000,財布,未分類,未分類,,1,BB75DpRiIYH1WLAXfJclXlWazgf4iOXPH1tmHc64OL0
1,2026/01/29,S,-35000,財布,交際費,交際費,S,0,8vFpUFgBTuYOBnXveGTjKfFg1QxdQDprjOB3OrQCSgk
1,2026/01/29,車検,-20000,財布,自動車,車検・整備,,0,Nf80cSPLTGPvUFgioPerPuvkpAAbT2uYp8eCtQwiRHk
1,2026/01/29,Ｄパーキング松原新町第１,-1100,JCBカード,自動車,駐車場,,0,xVaSbHbreBnATB1LSNLLSTepeKumhshga0tdZH6WpQw
1,2026/01/29,OC BURRITO,-1650,三井住友カード (VpassID),未分類,未分類,,0,mKntm44FIwxWXCiCf4fq-Bra79jhRbOM6edKi2l0WFI
1,2026/01/30,エクスプレス予約〔プラス会員〕,-27360,JCBカード,特別な支出,その他特別な支出,,0,bR7RI0sK_X0LG9zrex88AGCYZLznIdYPqAjSQum_5g8
1,2026/01/30,Ｓｕｉｃａ〔携帯決済〕,-3000,JCBカード,交通費,電車,,0,lVPk_SHVIBMMCONCAYmPiAPDdxBqc0WCKKLhZMZir-I
1,2026/01/30,メルカリ,-11200,JCBカード,趣味・娯楽,その他趣味・娯楽,,0,qiWj27SB6qRgZL4Jxf5ShLosG4LqMXOl-D7dwOrsuJw
1,2026/01/30,ＧＯアプリ〔乗車料金〕,-1300,JCBカード,交通費,タクシー,,0,wuDjHn3-uOXhDqE7hndDw0rkVe17FkaXCe8w1WyHFMc
1,2026/01/30,ＰＬＵＳＴＡ京都幹線中央改札内,-1680,JCBカード,未分類,未分類,,0,AHZ2DyfxCgpIM9T0SKMNM589Qn4kCg_me3dcqvC-ZcQ
1,2026/01/30,セブン-イレブン,-551,三井住友カード (VpassID),食費,食料品,,0,5JIwBw3YorSbCOWCmELIbBKlzpN9vYJ81VA41z0Cmy0
1,2026/01/31,ＰＬＵＳＴＡ東京中央待合,-421,JCBカード,未分類,未分類,,0,IhpbX9q5wZ4KfkTeuOx4jmQyEngthlhNgLhjoj_Y8oE
1,2026/01/31,エクスプレス予約〔プラス会員〕,-18550,JCBカード,特別な支出,その他特別な支出,,0,VvqAEmjyIK1vs5_HbPKZu7q-_kQghx6UeuVEW07kX_c
1,2026/01/31,マクドナルドＪＲ京都駅八条口店,-380,JCBカード,食費,外食,,0,-lmXxJd-sRDKTP2GgLd61T7ket9CDhloGfW0sLO5cUg
1,2026/01/31,ＥＮＥＯＳ　Ｐｏｗｅｒ〔電気〕,-17909,JCBカード,水道・光熱費,電気代,,0,rIlLh0Aswk2fBzqpqK2UqL1H2vplatZnaV2TSsQrnp8
0,2026/02/01,普通 円 浮いたお金,100000,住信SBIネット銀行,未分類,未分類,,1,qfjd_Cq1JLABeMDFYhle-tp-A_TvKSYo0A1fjuEDVDw
1,2026/02/01,デビット 564416,-1940,住信SBIネット銀行,食費,食費,,0,kLqVaKFaavF4sn-2o0uq08aN_vEHoUCJqtrbHNaRFYA
0,2026/02/01,普通 円 代表口座,-100000,住信SBIネット銀行,未分類,未分類,,1,PeMqNFO6H58FlfwuDn5doH1bhJHrhQxDN1ngaNNJsUM
1,2026/02/03,アドビカブシキガイシャ,-1780,三井住友カード (VpassID),未分類,未分類,,0,lG5YYJRoZ8spvvKbRXjvdPY0kZUfLA4oRxbtPNtpWEo
1,2026/02/03,アドビカブシキガイシャ (返品),1714,三井住友カード (VpassID),未分類,未分類,,0,2AlLJC3_ImHlXX_HZulMY6lAF82otdxikO_T46Fo0v0
1,2026/02/03,ADOBE  *ADOBE DUBLIN,-2380,JCBカード,その他,事業経費,,0,n7pj2zfK4Axr-f7XoCDKzK6QggLFihkVdY43n_NFd0A
